DesignId,PRL,PRW,Stretch,FRJ,FRP,FRL,MC type
D00121,125,200,0.5,1070,0,215,JQ
D00121,125,200,0.5,1070,0,215,JQ
D00121,125,200,0.5,1070,0,215,JQ
D00121,125,200,0.5,1070,0,215,JQ
D00121,125,200,0.5,1070,0,215,JQ
D00121,135,180,0.65,1080,350,180,JQ
D00121,115,214,0.5,1090,0,170,JQ
D00121,120,214,0.6,1090,0,210,JQ
D00121,130,214,0.5,1090,0,225,JQ
D00121,115,214,0.5,1090,0,215,JQ
D00121,115,214,0.5,1090,0,215,JQ
D00121,115,214,0.5,1090,0,215,JQ
D00126,70,27,0.7,1255,300,180,JL
D00126,80,30,0.7,1255,300,190,JL
D00126,70,28,0.7,1220,295,180,JL
D00126,66,28,0.7,1230,295,170,JL
D00126,66,27,0.7,1230,280,170,JL
D00126,66,25,0.7,1245,275,170,JL
D00126,66,25,0.7,1245,270,180,JL
D00126,66,27,0.7,1255,300,180,JL
D00126,70,27,0.7,1255,300,190,JL
D00131,145,190,0.5,960,420,170,JQ
D00131,134,170,0.6,1030,0,175,JQ
D00131,145,180,0.6,1030,0,180,JQ
D00131,154,185,0.6,1020,0,190,JQ
D00131,154,190,0.6,1010,0,190,JQ
D00131,140,180,0.6,1030,0,175,JQ
D00131,144,180,0.6,1030,0,180,JQ
D00131,144,180,0.6,1030,0,180,JQ
D00131,150,180,0.6,970,420,170,JQ
D00131,154,185,0.6,960,430,180,JQ
D00131,151,190,0.6,950,445,180,JQ
D00131,151,190,0.55,965,420,180,JQ
D00131,154,190,0.6,950,445,185,JQ
D00131,146,185,0.6,960,420,240,JQ
D00131,145,185,0.6,960,420,230,JQ
D00131,145,185,0.6,960,420,240,JQ
D00131,130,190,0.6,960,1200,220,JQ
D00131,140,190,0.6,960,1200,235,JQ
D00131,152,190,0.6,960,1170,255,JQ
D00131,154,190,0.6,960,1200,260,JQ
D00131,135,180,0.6,960,1200,240,JQ
D00131,144,185,0.6,970,370,170,JQ
D00131,154,190,0.6,965,420,195,JQ
D00131,154,190,0.6,950,445,180,JQ
D00131,138,188,0.7,1000,400,170,JQ
D00131,150,180,0.6,980,390,175,JQ
D00131,145,185,0.6,980,390,175,JQ
D00131,150,188,0.6,990,380,175,JQ
D00131,150,180,0.6,1010,360,175,JQ
D00131,143,180,0.6,1000,0,170,JQ
D00134,100,240,0.6,1080,300,190,JQ
D00135,16,150,0.8,1085,290,175,JQ
D00135,16,140,0.6,1085,250,180,JQ
D00135,16,140,0.6,1085,250,180,JQ
D00135,16,140,0.6,1085,250,180,JQ
D00135,16,140,0.6,1085,250,180,JQ
D00136,88,180,0.75,1100,330,170,JQ
D00136,77,150,0.7,1070,300,215,JQ
D00136,77,150,0.8,1085,300,210,JQ
D00136,83,178,0.7,1100,325,160,JQ
D00136,80,173,0.65,1100,320,145,JQ
D00136,75,180,0.6,1100,320,145,JQ
D00136,76,186,0.6,1100,320,160,JQ
D00136,85,180,0.6,1100,320,180,JQ
D00136,80,160,0.85,1110,320,200,JQ
D00136,85,180,0.6,1050,320,205,JQ
D00136,80,160,0.7,1050,310,215,JQ
D00137,140,160,0.5,1100,325,175,JL
D00137,137,165,0.55,1120,350,205,JL
D00137,137,165,0.55,1120,350,205,JL
D00137,137,165,0.55,1120,350,205,JL
D00137,137,165,0.55,1120,350,245,JL
D00137,125,165,0.55,1120,350,215,JL
D00137,135,165,0.55,1120,350,195,JL
D00137,130,165,0.55,1120,350,195,JL
D00137,133,165,0.55,1120,350,205,JL
D00137,136,165,0.55,1120,350,215,JL
D00137,150,165,0.5,1120,350,195,JL
D00137,118,168,0.5,1090,350,160,JL
D00137,140,165,0.55,1120,350,195,JL
D00137,136,165,0.55,1120,350,190,JL
D00137,145,165,0.55,1120,350,190,JL
D00137,145,165,0.55,1080,350,190,JL
D00137,135,160,0.6,1120,340,170,JL
D00137,135,165,0.55,1120,340,175,JL
D00137,135,165,0.55,1120,340,175,JL
D00137,135,165,0.55,1120,340,175,JL
D00137,135,165,0.55,1120,340,175,JL
D00137,135,160,0.55,1115,345,175,JL
D00137,128,170,0.5,1080,350,175,JL
D00137,135,165,0.55,1115,345,175,JL
D00137,155,180,0.6,1150,340,190,JQ
D00137,140,190,0.6,1150,340,175,JQ
D00137,140,180,0.6,1150,390,180,JQ
D00137,120,160,0.6,1160,330,185,JQ
D00137,125,160,0.7,1160,345,200,JQ
D00137,140,160,0.7,1140,350,230,JQ
D00137,140,160,0.6,1125,350,220,JQ
D00137,135,165,0.65,1125,350,210,JQ
D00137,135,165,0.65,1125,350,210,JQ
D00137,136,170,0.6,1080,350,195,JL
D00137,133,165,0.5,1080,350,195,JL
D00137,137,165,0.5,1080,350,190,JL
D00137,137,165,0.5,1080,350,190,JL
D00137,122,160,0.6,1110,340,190,JL
D00137,133,165,0.55,1110,350,200,JL
D00138,68,200,0.7,1230,280,225,JQ
D00138,68,200,0.7,1230,280,225,JQ
D00138,68,200,0.7,1230,280,225,JQ
D00139,115,210,0.6,990,180,180,JQ
D00139,150,230,0.6,955,0,210,JQ
D00139,130,230,0.6,955,0,180,JQ
D00139,120,190,0.7,955,0,200,JQ
D00139,115,190,0.7,950,0,190,JQ
D00139,120,190,0.7,955,0,200,JQ
D00139,115,190,0.7,950,0,190,JQ
D00139,115,190,0.9,950,0,190,JQ
D00139,125,230,0.6,950,220,220,JQ
D00139,125,225,0.6,1015,215,215,JQ
D00139,120,205,0.7,950,320,220,JQ
D00139,112,190,0.85,965,500,190,JQ
D00139,115,190,0.8,955,500,200,JQ
D00139,120,190,0.8,960,500,210,JQ
D00139,115,190,0.8,975,500,200,JQ
D00139,137,220,0.6,905,425,210,JQ
D00140,66,210,0.6,1200,320,210,JQ
D00140,66,210,0.6,1170,320,215,JQ
D00140,70,220,0.6,1220,370,225,JQ
D00140,61,180,0.8,1180,385,230,JQ
D00140,70,223,0.6,1220,400,230,JQ
D00140,70,135,0.6,1210,420,230,JQ
D00140,60,185,0.7,1210,410,230,JQ
D00141,182,170,0.6,1030,350,190,JQ
D00141,155,160,0.6,1040,1000,240,JQ
D00141,175,160,0.6,1040,1000,250,JQ
D00141,182,160,0.6,1040,1000,257,JQ
D00141,163,165,0.6,1030,1050,230,JQ
D00141,175,170,0.6,1040,1000,257,JQ
D00141,182,170,0.6,1040,1000,265,JQ
D00141,170,180,0.6,1030,0,190,JQ
D00141,175,165,0.6,1040,0,265,JQ
D00141,182,170,0.6,1025,0,265,JQ
D00141,175,170,0.6,1030,0,235,JQ
D00141,157,160,0.6,1030,320,240,JQ
D00141,175,170,0.6,1030,0,245,JQ
D00141,175,170,0.6,1030,0,255,JQ
D00141,182,170,0.6,1040,0,260,JQ
D00141,175,170,0.6,1040,0,245,JQ
D00141,165,180,0.6,1030,0,190,JQ
D00141,175,170,0.6,1030,0,245,JQ
D00141,152,187,0.6,1030,350,240,JQ
D00141,165,168,0.6,1020,360,240,JQ
D00141,163,170,0.6,1010,340,240,JQ
D00141,182,170,0.6,1030,350,265,JQ
D00141,182,170,0.6,1030,350,265,JQ
D00141,175,165,0.6,1040,1000,220,JQ
D00141,175,160,0.6,1030,980,230,JQ
D00143,85,230,0.6,1220,360,220,JQ
D00143,86,230,0.6,1220,350,210,JQ
D00143,65,190,0.6,1220,350,200,JQ
D00143,65,190,0.6,1220,350,200,JQ
D00144,19,27,0.6,1150,380,170,JQ
D00144,19,27,0.6,1040,385,170,JQ
D00144,19,25,0.6,1100,0,160,JQ
D00144,19,27,0.6,1090,0,160,JQ
D00144,19,23,0.6,1050,380,160,JQ
D00144,19,23,0.6,1050,380,160,JQ
D00144,19,24,0.6,1050,380,160,JQ
D00144,19,27,0.7,1000,400,185,JQ
D00144,19,27,0.6,1050,380,160,JQ
D00144,19,26,0.6,1050,380,170,JQ
D00144,19,27,0.6,1030,390,170,JQ
D00144,19,27,0.6,1050,380,170,JQ
D00144,19,25,0.6,1080,355,170,JQ
D00144,19,27,0.6,1050,380,170,JQ
D00144,19,26,0.7,1050,380,170,JQ
D00144,19,25,0.7,1050,385,175,JQ
D00144,19,27,0.6,1040,385,170,JQ
D00145,80,62,0.7,1075,480,175,JQ
D00145,75,60,0.7,1075,480,175,JQ
D00145,75,60,0.7,1075,480,170,JQ
D00145,73,60,0.7,1075,480,160,JQ
D00145,70,60,0.7,1075,480,150,JQ
D00145,70,60,0.7,1075,480,150,JQ
D00145,80,62,0.7,1060,480,175,JQ
D00145,77,65,0.7,1070,480,150,JQ
D00145,68,60,0.7,1060,480,140,JQ
D00146,51,210,0.6,1150,350,200,JQ
D00146,51,220,0.6,1140,370,205,JQ
D00146,54,225,0.6,1120,380,215,JQ
D00146,57,220,0.6,1100,380,215,JQ
D00146,60,230,0.6,1085,400,250,JQ
D00146,47,185,0.6,1085,400,225,JQ
D00147,60,39,0.6,1050,350,165,JQ
D00147,60,37,0.6,1050,340,165,JQ
D00149,70,42,0.6,1040,330,195,JQ
D00149,58,37,0.6,1055,335,200,JQ
D00149,58,37,0.6,1055,335,200,JQ
D00149,57,37,0.6,1040,330,195,JQ
D00149,57,37,0.6,1040,330,195,JQ
D00149,57,37,0.6,1040,330,195,JQ
D00149,57,37,0.6,1040,330,195,JQ
D00149,57,37,0.6,1040,330,195,JQ
D00149,55,37,0.7,1055,335,145,JQ
D00149,58,27,0.6,1065,340,145,JQ
D00149,58,37,0.6,1065,340,145,JQ
D00149,68,40,0.6,1040,330,190,JQ
D00149,37,57,0.6,1050,0,185,JQ
D00149,58,37,0.6,1050,0,185,JQ
D00149,58,37,0.6,1065,0,200,JQ
D00149,60,37,0.6,1055,335,200,JQ
D00149,58,37,0.6,1055,330,190,JQ
D00149,57,37,0.6,1035,330,190,JQ
D00149,57,37,0.6,1035,330,190,JQ
D00149,58,37,0.6,1055,335,200,JQ
D00149,58,37,0.6,1065,335,200,JQ
D00149,58,37,0.6,1065,335,200,JQ
D00150,,,0.6,1220,450,160,JQ
D00150,,,1.3,1200,370,160,JQ
D00150,,,1.47,1220,360,155,JQ
D00150,,,1.3,1230,360,140,JQ
D00150,,,1.4,1270,380,140,JQ
D00150,138,142,1.4,1220,420,150,JQ
D00153,110,65,0.8,1150,400,200,JQ
D00153,85,60,0.6,1060,350,150,JQ
D00153,85,55,0.7,1100,1070,200,JQ
D00153,85,55,0.8,1120,1070,185,JQ
D00153,80,55,0.7,1060,1070,200,JQ
D00153,85,55,0.7,1045,1070,210,JQ
D00153,90,50,0.6,1045,1070,210,JQ
D00153,85,55,0.7,1045,1070,210,JQ
D00153,92,62,0.8,1150,370,170,JQ
D00153,96,65,0.6,1180,350,150,JQ
D00153,90,60,0.6,1150,340,140,JQ
D00153,99,64,0.6,1120,380,160,JQ
D00153,95,63,0.6,1120,380,150,JQ
D00153,80,60,0.7,1130,380,1500,JQ
D00153,85,65,0.6,1050,365,145,JQ
D00153,95,65,0.6,1060,365,150,JQ
D00155,90,130,0.6,1110,310,195,JQ
D00155,90,135,0.6,1050,350,195,JQ
D00155,70,120,0.6,980,360,170,JQ
D00155,85,155,0.6,970,380,185,JQ
D00155,70,120,0.6,980,370,190,JQ
D00156,60,65,0.6,1070,310,160,JQ
D00156,62,65,0.6,1080,305,160,JQ
D00156,62,65,0.6,1080,290,160,JQ
D00156,62,65,0.6,1090,280,161,JQ
D00156,62,65,0.6,1110,270,162,JQ
D00156,55,57,0.8,1130,260,163,JQ
D00156,55,60,0.6,1070,280,164,JQ
D00165,77,60,0.6,1000,185,185,JQ
D00165,68,60,0.6,1070,195,195,JQ
D00166,34,200,0.8,1095,395,180,JL
D00166,37,195,0.9,1120,350,200,JQ
D00166,40,220,0.6,1150,400,160,JQ
D00166,34,205,0.8,1120,400,160,JQ
D00166,34,200,0.8,1100,400,180,JQ
D00166,34,205,0.8,1100,0,180,JQ
D00166,34,200,0.8,1110,0,180,JQ
D00166,34,200,0.8,1100,400,190,JQ
D00166,34,200,0.8,1100,400,180,JQ
D00166,34,200,0.8,1100,400,185,JQ
D00166,34,200,0.8,1095,395,180,JL
D00166,34,200,0.8,1095,395,180,JL
D00166,34,200,0.8,1095,395,180,JL
D00166,20,215,0.6,1160,350,190,JQ
D00166,13,230,0.6,1150,350,220,JQ
D00166,1,230,0.6,1120,350,220,JQ
D00166,10,195,0.9,1120,350,215,JQ
D00166,43,230,0.6,1120,350,210,JQ
D00168,105,200,0.7,1100,0,220,JQ
D00168,110,220,0.6,1100,0,225,JQ
D00168,105,200,0.7,1100,0,225,JQ
D00168,98,200,0.7,1100,420,220,JQ
D00168,105,200,0.7,1100,415,230,JQ
D00168,105,200,0.7,1100,420,220,JQ
D00168,105,420,0.7,1100,420,220,JQ
D00168,100,430,0.9,1290,430,225,JQ
D00168,85,430,0.9,1290,430,225,JQ
D00170,102,200,0.65,1085,360,215,JQ
D00170,100,200,0.7,1090,0,220,JQ
D00170,100,200,0.6,1090,0,220,JQ
D00170,102,200,0.65,1085,0,215,JQ
D00170,102,200,0.65,1085,0,215,JQ
D00170,100,200,0.6,1090,360,220,JQ
D00170,100,200,0.6,1085,360,220,JQ
D00170,100,200,0.6,1080,360,220,JQ
D00170,105,200,0.7,1085,360,215,JQ
D00170,102,200,0.65,1095,360,215,JQ
D00170,102,200,0.65,1095,360,215,JQ
D00170,102,200,0.65,1085,360,215,JQ
D00170,102,200,0.7,1100,360,210,JQ
D00170,42,55,1,1200,370,185,JQ
D00170,115,200,0.6,1105,340,210,JQ
D00170,120,215,0.6,1090,345,215,JQ
D00170,100,200,0.6,1090,360,220,JQ
D00170,124,215,0.6,1090,360,200,JQ
D00170,105,210,0.6,1080,375,190,JQ
D00170,110,205,0.6,1080,375,205,JQ
D00170,100,200,0.6,1090,360,220,JQ
D00170,100,200,0.6,1090,360,220,JQ
D00170,100,200,0.7,1090,0,220,JQ
D00170,100,200,0.6,1090,360,220,JQ
D00170,100,200,0.6,1090,360,220,JQ
D00170,100,200,0.7,1100,0,220,JQ
D00170,100,200,0.7,1090,0,220,JQ
D00170,100,200,0.7,1090,0,220,JQ
D00170,102,200,0.65,1085,0,215,JQ
D00170,105,200,0.65,1085,0,215,JQ
D00170,100,200,0.7,1090,0,220,JQ
D00170,100,200,0.6,1090,0,280,JQ
D00170,102,200,0.65,1085,0,215,JQ
D00170,102,200,0.65,1085,0,215,JQ
D00170,102,200,0.65,1085,0,215,JQ
D00170,100,200,0.7,1090,0,220,JQ
D00171,90,145,0.6,1095,335,235,JQ
D00171,80,125,0.5,1100,320,235,JQ
D00171,75,130,0.5,1100,320,235,JQ
D00171,90,145,0.6,1150,310,235,JQ
D00171,80,125,0.5,1170,300,235,JQ
D00171,80,125,0.5,1100,320,235,JQ
D00171,90,140,0.5,1110,310,235,JQ
D00172,94,180,0.7,1200,300,200,JL
D00172,87,180,0.7,1235,310,190,JL
D00172,87,180,0.7,1235,310,190,JL
D00172,87,180,0.7,1235,310,190,JL
D00172,80,90,0.7,1250,285,175,TX
D00172,85,90,0.7,1250,285,200,TX
D00172,87,90,0.7,1250,285,215,TX
D00172,93,90,0.7,1250,285,215,TX
D00172,87,90,0.7,1250,285,205,TX
D00172,80,85,0.65,1230,300,205,TX
D00172,90,90,0.7,1230,300,215,TX
D00172,87,180,0.7,1250,300,180,JL
D00172,90,90,0.75,1210,310,215,TX
D00172,87,90,0.7,1150,330,200,TX
D00172,87,90,0.7,1210,310,205,TX
D00172,82,90,0.7,1210,310,190,TX
D00172,85,90,0.7,1210,310,200,TX
D00172,86,90,0.7,1170,310,190,TX
D00172,87,90,0.7,1210,310,205,TX
D00172,87,90,0.7,1210,310,205,TX
D00172,87,90,0.7,1210,310,205,TX
D00172,87,90,0.7,1210,310,205,TX
D00172,87,180,0.7,1250,300,180,JL
D00172,87,90,0.7,1210,310,185,TX
D00172,80,90,0.65,1210,310,185,TX
D00172,87,90,0.7,1210,310,195,TX
D00172,87,90,0.7,1210,310,195,TX
D00172,87,90,0.7,1210,310,195,TX
D00172,90,90,0.8,1210,310,205,TX
D00172,87,90,0.7,1210,310,195,TX
D00172,87,90,0.7,1210,310,195,TX
D00172,87,90,0.4,1210,310,195,TX
D00172,87,90,0.7,1210,310,195,TX
D00172,87,180,0.7,1250,300,180,JL
D00172,84,90,0,1120,304,0,TX
D00172,87,90,0.7,1220,304,195,TX
D00172,87,90,0.7,1220,304,195,TX
D00172,87,90,0.7,1220,304,195,TX
D00172,87,90,0.7,1220,304,190,TX
D00172,87,90,0.7,1220,304,190,TX
D00172,87,90,0.7,1220,304,190,TX
D00172,87,90,0.7,1220,304,235,TX
D00172,87,90,0.7,1220,304,235,TX
D00172,87,90,0.7,1220,304,195,TX
D00172,87,180,0.7,1235,310,190,JL
D00172,87,90,0.7,1220,304,195,TX
D00172,87,90,0.7,1220,304,195,TX
D00172,87,90,0.7,1220,304,195,TX
D00172,87,90,0.7,1220,304,190,TX
D00172,87,90,0.7,1220,304,190,TX
D00172,87,90,0.7,1220,304,190,TX
D00172,87,90,0.7,1220,304,190,TX
D00172,87,90,0.7,1210,305,190,TX
D00172,85,145,0.7,1120,280,155,TX
D00172,90,95,0.7,1200,290,190,TX
D00172,87,180,0.7,1235,310,190,JL
D00172,90,95,0.7,1200,265,180,TX
D00172,87,90,0.7,1220,280,170,TX
D00172,85,90,0.7,1225,270,170,TX
D00172,87,90,0.7,1250,275,175,TX
D00172,87,90,0.7,1250,275,175,TX
D00172,87,90,0.7,1250,275,175,TX
D00172,87,90,0.7,1250,275,175,TX
D00172,87,90,0.7,1250,285,175,TX
D00172,87,90,0.7,1250,285,175,TX
D00172,87,90,0.7,1240,285,175,TX
D00172,87,180,0.7,1235,310,190,JL
D00172,87,90,0.7,1210,310,175,TX
D00172,87,90,0.7,1210,310,205,TX
D00172,87,90,0.7,1210,310,205,TX
D00172,87,90,0.7,1210,310,205,TX
D00172,87,90,0.7,1210,310,185,TX
D00172,87,90,0.7,1210,310,185,TX
D00172,87,90,0.7,1210,310,185,TX
D00172,87,90,0.7,1210,310,185,TX
D00172,87,90,0.7,1210,310,185,TX
D00172,87,90,0.7,1210,310,185,TX
D00172,80,180,0.7,1250,300,185,JL
D00172,87,90,0.7,1210,310,185,TX
D00172,87,90,0.7,1210,310,185,TX
D00172,87,90,0.7,1210,300,185,TX
D00172,87,90,0.7,1210,300,190,TX
D00172,87,90,0.7,1210,300,190,TX
D00172,87,90,0.7,1210,300,190,TX
D00172,87,90,0.7,1210,300,190,TX
D00172,87,180,0.7,1235,310,190,JL
D00173,135,225,0.6,1050,0,185,JQ
D00173,135,225,0.6,1050,0,185,JQ
D00173,150,235,0.6,1050,360,185,JQ
D00173,140,230,0.6,1060,355,185,JQ
D00173,135,230,0.6,1055,345,180,JQ
D00173,135,225,0.6,1055,335,180,JQ
D00174,57,170,0.6,1055,380,165,JL
D00174,57,170,0.6,1055,380,225,JQ
D00174,65,200,0.6,1045,0,220,JQ
D00174,57,165,0.6,1055,0,220,JQ
D00174,57,170,0.6,1055,0,215,JQ
D00174,64,185,0.6,1055,0,225,JQ
D00174,64,190,0.6,1080,0,220,JQ
D00174,57,170,0.6,1055,0,215,JQ
D00174,57,190,0.6,1055,380,225,JQ
D00174,57,170,0.6,1055,380,225,JQ
D00174,57,170,0.6,1055,380,225,JQ
D00174,64,183,0.6,1055,380,225,JL
D00174,64,195,0.6,1055,380,225,JQ
D00174,57,170,0.6,1055,380,225,JQ
D00174,57,170,0.6,1055,0,215,JQ
D00174,60,170,0.6,1055,380,225,JL
D00174,60,170,0.6,1055,380,225,JL
D00174,60,170,0.6,1055,380,225,JL
D00174,57,170,0.6,1055,380,225,JL
D00174,57,170,0.6,1055,380,225,JL
D00174,57,170,0.6,1055,380,225,JL
D00174,47,172,0.6,1055,380,165,JQ
D00176,45,180,0.8,1150,360,170,JQ
D00176,45,175,0.8,1150,345,170,JQ
D00176,44,175,0.8,1150,335,170,JQ
D00176,44,175,0.8,1145,325,165,JQ
D00176,43,175,0.8,1165,310,170,JQ
D00176,41,170,0.8,1165,310,170,JQ
D00177,120,155,0.4,1150,380,180,JL
D00177,125,160,0.5,1150,400,200,JL
D00177,130,145,0.5,1225,380,215,JL
D00177,130,160,0.6,1195,400,200,JL
D00177,125,166,0.6,1195,400,190,JL
D00177,117,160,0.5,1195,400,180,JL
D00177,125,160,0.5,1180,400,200,JL
D00177,125,160,0.7,1180,400,200,JL
D00177,123,160,0.6,1075,380,190,JL
D00179,100,175,0.7,1140,370,170,JQ
D00179,100,160,0.7,1120,350,180,JQ
D00179,110,180,0.7,1120,350,180,JQ
D00179,100,170,0.7,1140,330,185,JQ
D00179,120,180,0.7,1170,315,200,JQ
D00179,130,145,0.6,1250,300,210,JQ
D00179,118,155,0.6,1215,250,225,JQ
D00179,115,168,0.7,1170,280,195,JQ
D00181,12,155,0.5,1100,0,170,JQ
D00181,12,160,0.6,1095,0,170,JQ
D00181,8,145,0.8,1120,350,160,JQ
D00181,14,173,0.8,1120,375,170,JQ
D00181,13,160,0.8,1090,380,190,JQ
D00181,12,160,0.5,1090,0,170,JQ
D00181,12,155,0.6,1100,300,170,JQ
D00181,12,160,0.6,1070,300,170,JQ
D00181,12,160,0.4,1100,280,170,JQ
D00181,12,160,0.6,1100,280,170,JQ
D00181,12,160,0.6,1120,300,170,JQ
D00181,12,160,0.3,1100,0,170,JQ
D00181,12,160,0.6,1110,0,170,JQ
D00182,96,170,0.6,1100,0,170,JQ
D00182,90,170,0.6,1090,0,160,JQ
D00182,80,170,0.8,1090,0,145,JQ
D00182,85,175,0.8,1090,0,160,JQ
D00183,130,160,0.8,1160,340,235,JQ
D00183,120,160,0.6,1160,340,235,JQ
D00186,240,195,0.6,1150,350,210,JL
D00186,185,170,0.7,1015,340,190,JQ
D00186,195,180,0.8,1015,380,210,JQ
D00186,200,190,0.9,1010,430,215,JQ
D00186,200,205,1,1045,470,205,JQ
D00186,215,230,0.6,1045,470,200,JQ
D00186,240,230,0.6,1045,470,210,JQ
D00186,200,205,1,1045,470,205,JQ
D00186,205,200,0.9,1045,470,215,JQ
D00186,225,230,0.6,1015,330,180,JQ
D00186,180,200,0.7,1015,320,180,JQ
D00186,240,220,0.6,1120,370,200,JL
D00186,210,225,0.6,1055,290,180,JQ
D00186,185,190,0.7,1080,290,195,JQ
D00186,200,195,0.7,1080,290,215,JQ
D00186,200,195,0.7,1080,290,210,JQ
D00186,190,190,0.8,1070,0,195,JQ
D00186,195,190,0.8,1070,0,205,JQ
D00186,190,190,0.8,1180,0,195,JQ
D00186,190,190,0.8,1070,0,200,JQ
D00186,190,190,0.8,1180,0,195,JQ
D00186,195,190,0.85,1070,0,205,JQ
D00186,180,230,0.7,1120,370,195,JL
D00186,230,195,0.6,1070,360,205,JL
D00186,220,215,0.6,1080,350,190,JL
D00186,190,190,0.8,1080,355,195,JL
D00186,185,210,0.7,1015,350,190,JQ
D00186,184,210,0.7,1015,350,185,JQ
D00186,190,210,0.75,1015,340,190,JQ
D00187,200,165,0.6,1150,0,170,JQ
D00187,205,180,0.8,1100,0,180,JQ
D00187,200,190,0.7,1070,0,170,JQ
D00188,232,188,0.6,1075,340,175,JQ
D00188,212,185,0.6,1065,325,160,JQ
D00188,185,170,0.8,1065,325,160,JQ
D00188,185,170,0.8,1085,330,160,JQ
D00191,112,185,0.6,1120,340,195,JQ
D00191,112,185,0.7,1120,340,195,JQ
D00191,112,185,0.7,1120,340,195,JQ
D00191,112,185,0.6,1120,0,195,JQ
D00191,112,185,0.6,1120,0,195,JQ
D00191,112,185,0.6,1120,340,195,JQ
D00191,112,185,0.6,1120,0,195,JQ
D00191,112,185,0.6,1120,0,195,JQ
D00191,112,185,0.6,1120,0,195,JQ
D00191,112,185,0.6,1120,340,195,JQ
D00191,112,190,0.6,1120,340,195,JQ
D00191,112,185,0.7,1120,340,195,JQ
D00191,112,185,0.7,1120,340,195,JQ
D00197,70,200,0.6,1070,0,160,JQ
D00197,75,200,0.6,1070,0,170,JQ
D00197,70,190,0.6,1150,0,170,JQ
D00197,75,180,0.6,1200,0,180,JQ
D00198,110,170,0.7,1100,350,225,JL
D00198,85,165,0.7,1185,270,210,JL
D00198,85,159,0.7,1185,270,210,JL
D00198,76,185,0.9,1280,300,170,JL
D00198,85,190,0.7,1180,300,170,JL
D00198,80,170,0.8,1180,300,225,JL
D00198,90,160,0.7,1180,280,215,JL
D00198,85,160,0.7,1180,270,210,JL
D00198,85,155,0.7,1185,275,210,JL
D00198,85,160,0.7,1185,270,210,JL
D00198,85,159,0.7,1185,270,210,JL
D00198,100,165,0.65,1150,340,200,JL
D00198,85,159,0.7,1140,350,205,JQ
D00198,85,159,0.7,1140,350,205,JQ
D00198,85,159,0.7,1140,1000,210,JQ
D00198,85,159,0.7,1160,1030,210,JQ
D00198,85,159,0.7,1160,1030,205,JQ
D00198,85,159,0.7,1160,1030,205,JQ
D00198,85,159,0.7,1140,1010,205,JQ
D00198,95,165,0.65,1100,350,185,JL
D00198,90,165,0.6,1180,300,180,JL
D00198,87,165,0.6,1180,300,170,JL
D00198,85,155,0.7,1180,300,170,JL
D00198,93,165,0.75,1185,270,210,JL
D00198,96,180,0.7,1185,270,210,JL
D00198,85,170,0.7,1185,275,210,JL
D00199,38,140,0.82,1180,350,170,JQ
D00199,45,155,0.6,1160,360,175,JQ
D00199,32,135,0.8,1150,360,175,JQ
D00199,42,140,0.7,1130,380,180,JQ
D00199,42,145,0.7,1130,380,180,JQ
D00200,60,160,0.7,1310,370,240,JQ
D00200,60,165,0.7,1190,0,240,JQ
D00200,60,165,0.7,1190,0,240,JQ
D00200,60,165,0.7,1190,0,240,JQ
D00200,60,165,0.7,1260,375,245,JQ
D00200,55,180,0.8,1235,440,210,JQ
D00200,60,165,0.7,1235,400,210,JQ
D00200,63,155,0.8,1260,375,245,JQ
D00200,60,160,0.9,1250,390,245,JQ
D00200,70,180,0.6,1230,410,230,JQ
D00200,60,180,0.7,1225,390,245,JQ
D00200,66,175,0.6,1310,380,240,JQ
D00200,70,185,0.7,1300,320,240,TX
D00200,60,160,0.7,1310,310,230,TX
D00200,60,160,0.7,1310,320,230,TX
D00200,60,160,0.7,1310,320,230,TX
D00200,62,160,0.7,1310,320,240,TX
D00200,60,160,0.7,1310,320,240,TX
D00200,62,160,0.7,1310,320,240,TX
D00200,60,160,0.7,1310,390,240,JQ
D00200,60,165,0.7,1310,390,240,JQ
D00200,60,165,0.7,1295,380,240,JQ
D00200,60,165,0.7,1280,375,240,JQ
D00200,60,165,0.7,1260,375,245,JQ
D00200,60,165,0.7,1260,375,245,JQ
D00200,60,165,0.7,1090,0,240,JQ
D00201,95,170,0.8,1205,320,240,JL
D00201,95,170,0.8,1180,310,250,JL
D00201,95,170,0.8,1180,310,250,JL
D00201,98,175,0.8,1220,340,240,JQ
D00201,95,170,0.8,1220,340,240,JQ
D00201,95,170,0.8,1220,340,240,JQ
D00201,95,170,0.8,1220,340,240,JQ
D00201,95,170,0.8,1220,340,250,JQ
D00201,95,170,0.8,1220,340,250,JQ
D00201,105,170,0.8,1220,340,250,JQ
D00201,95,170,0.8,1220,340,250,JQ
D00201,95,170,0.8,1190,310,250,JL
D00201,100,170,0.8,1225,350,250,JQ
D00201,95,170,0.7,1220,340,250,JQ
D00201,95,170,0.8,1220,340,250,JQ
D00201,110,190,0.6,1220,0,240,JQ
D00201,95,170,0.8,1220,0,240,JQ
D00201,95,170,0.8,1225,0,235,JQ
D00201,95,170,0.8,1225,0,240,JQ
D00201,95,170,0.8,1225,0,240,JQ
D00201,95,170,0.8,1225,0,240,JQ
D00201,95,170,0.8,1220,340,240,JQ
D00201,95,170,0.8,1190,310,250,JL
D00201,95,170,0.8,1220,340,240,JQ
D00201,95,170,0.8,1220,340,250,JQ
D00201,95,170,0.8,1200,340,250,JQ
